file_name,avg_pitch,pitch_std,tempo,energy,silence_frames,emotion,sentiment
03-01-06-01-02-01-10.wav,1399.6825,1084.75,200.89285714,0.0076724393,213,fearful,negative
03-01-06-01-02-02-10.wav,1350.0693,1131.0797,208.33333333,0.0072246557,220,fearful,negative
03-01-06-02-01-01-10.wav,1789.5176,1122.3232,137.19512195,0.023282075,203,fearful,negative
03-01-06-02-01-02-10.wav,1780.9165,1139.465,137.19512195,0.020644562,209,fearful,negative
03-01-06-02-02-01-10.wav,1684.8613,1123.2783,160.71428571,0.025923748,190,fearful,negative
03-01-06-02-02-02-10.wav,1273.9967,1011.0706,140.625,0.012986993,208,fearful,negative
03-01-07-01-01-01-10.wav,1636.1146,1181.2823,96.98275862,0.0058313953,257,disgust,negative
03-01-07-01-01-02-10.wav,1510.2659,1096.8901,74.01315789,0.0064161713,282,disgust,negative
03-01-07-01-02-01-10.wav,1342.4049,1047.4675,130.81395349,0.00581317,265,disgust,negative
03-01-07-01-02-02-10.wav,1600.9739,1098.3877,140.625,0.009035209,251,disgust,negative
03-01-07-02-01-01-10.wav,1759.6434,1147.0435,152.02702703,0.019526297,230,disgust,negative
03-01-07-02-01-02-10.wav,1816.5807,1106.5614,148.02631579,0.02406809,198,disgust,negative
03-01-07-02-02-01-10.wav,1625.1256,1111.7816,156.25,0.019876104,194,disgust,negative
03-01-07-02-02-02-10.wav,1456.3054,1026.8528,119.68085106,0.027259769,200,disgust,negative
03-01-08-01-01-01-10.wav,1587.3729,1134.5059,137.19512195,0.009400975,210,surprised,positive
03-01-08-01-01-02-10.wav,1542.9625,1093.5225,200.89285714,0.00842951,228,surprised,positive
03-01-08-01-02-01-10.wav,1249.8802,1053.3633,187.5,0.019478878,190,surprised,positive
03-01-08-01-02-02-10.wav,1161.6843,1011.20953,165.44117647,0.0100903995,208,surprised,positive
03-01-08-02-01-01-10.wav,1606.0219,1082.194,117.1875,0.021155901,193,surprised,positive
03-01-08-02-01-02-10.wav,1604.1993,1110.0803,119.68085106,0.024572087,195,surprised,positive
03-01-08-02-02-01-10.wav,1287.4392,1002.1427,140.625,0.033457927,194,surprised,positive
03-01-08-02-02-02-10.wav,1597.8215,1106.3495,193.96551724,0.027858287,191,surprised,positive
03-01-01-01-01-01-11.wav,1262.8909,1138.6796,187.5,0.001715554,292,neutral,neutral
03-01-01-01-01-02-11.wav,1328.589,1118.0399,187.5,0.0024167218,282,neutral,neutral
03-01-01-01-02-01-11.wav,1426.3014,1255.6725,61.14130435,0.0021423553,296,neutral,neutral
03-01-01-01-02-02-11.wav,1319.6998,1224.0271,61.81318681,0.0022323923,298,neutral,neutral
03-01-02-01-01-01-11.wav,1290.1913,1123.8124,156.25,0.00107532,307,calm,neutral
03-01-02-01-01-02-11.wav,1246.1858,1105.325,144.23076923,0.0013217741,313,calm,neutral
03-01-02-01-02-01-11.wav,1192.8162,1141.5408,74.01315789,0.0019036648,307,calm,neutral
03-01-02-01-02-02-11.wav,1149.1119,1126.1403,170.45454545,0.001340274,345,calm,neutral
03-01-02-02-01-01-11.wav,1343.6428,1120.7644,112.5,0.0010185882,360,calm,neutral
03-01-02-02-01-02-11.wav,1570.5604,1154.867,110.29411765,0.000916314,351,calm,neutral
03-01-02-02-02-01-11.wav,1184.3376,1122.7069,165.44117647,0.0012638008,354,calm,neutral
03-01-02-02-02-02-11.wav,1127.1526,1096.1377,156.25,0.0014546289,360,calm,neutral
03-01-03-01-01-01-11.wav,1298.372,1123.0839,208.33333333,0.0032590607,243,happy,positive
03-01-03-01-01-02-11.wav,1215.8043,1075.8779,165.44117647,0.0034306936,258,happy,positive
03-01-03-01-02-01-11.wav,974.6549,956.7932,86.53846154,0.003593946,258,happy,positive
03-01-03-01-02-02-11.wav,1061.5664,1021.4689,59.84042553,0.004109496,253,happy,positive
03-01-03-02-01-01-11.wav,1308.5626,1046.108,80.35714286,0.0151536055,213,happy,positive
03-01-03-02-01-02-11.wav,1363.7855,1071.0386,92.21311475,0.015934363,211,happy,positive
03-01-03-02-02-01-11.wav,1412.7045,1094.7119,119.68085106,0.016826106,203,happy,positive
03-01-03-02-02-02-11.wav,894.8404,841.9293,52.08333333,0.013488314,202,happy,positive
03-01-04-01-01-01-11.wav,1305.0454,1089.0164,152.02702703,0.0017623513,307,sad,negative
03-01-04-01-01-02-11.wav,1448.9656,1187.5077,108.17307692,0.0016250805,335,sad,negative
03-01-04-01-02-01-11.wav,1499.0593,1238.9073,160.71428571,0.002027584,327,sad,negative
03-01-04-01-02-02-11.wav,1265.1012,1180.8945,200.89285714,0.0023914073,309,sad,negative
03-01-04-02-01-01-11.wav,1291.7732,1065.1234,144.23076923,0.0056180595,233,sad,negative
03-01-04-02-01-02-11.wav,1383.7269,1126.744,175.78125,0.008844497,233,sad,negative
03-01-04-02-02-01-11.wav,1420.5957,1179.6506,75.0,0.008727874,198,sad,negative
03-01-04-02-02-02-11.wav,1634.51,1227.6942,87.890625,0.008381874,214,sad,negative
03-01-05-01-01-01-11.wav,1428.4565,1092.9418,112.5,0.008404719,218,angry,negative
03-01-05-01-01-02-11.wav,1370.0894,1125.2112,125.0,0.005374712,253,angry,negative
03-01-05-01-02-01-11.wav,1097.0895,1011.7216,67.77108434,0.011337916,193,angry,negative
03-01-05-01-02-02-11.wav,1329.0736,1145.8618,181.4516129,0.010495702,212,angry,negative
03-01-05-02-01-01-11.wav,1421.3718,1124.6847,112.5,0.022055577,187,angry,negative
03-01-05-02-01-02-11.wav,1504.4697,1097.3915,92.21311475,0.049017377,191,angry,negative
03-01-05-02-02-01-11.wav,1631.3771,1186.1653,156.25,0.046986803,189,angry,negative
03-01-05-02-02-02-11.wav,1521.4131,1130.4149,181.4516129,0.05928269,182,angry,negative
03-01-06-01-01-01-11.wav,1382.0498,1094.4788,95.33898305,0.0031254091,297,fearful,negative
03-01-06-01-01-02-11.wav,1344.2865,1062.83,104.16666667,0.004543921,261,fearful,negative
03-01-06-01-02-01-11.wav,1346.4648,1120.3607,64.65517241,0.006047231,208,fearful,negative
03-01-06-01-02-02-11.wav,1245.7672,1049.0183,62.5,0.0059724185,216,fearful,negative
03-01-06-02-01-01-11.wav,1505.6569,1055.2666,165.44117647,0.019002743,191,fearful,negative
03-01-06-02-01-02-11.wav,1609.6624,1087.6334,181.4516129,0.022868438,184,fearful,negative
03-01-06-02-02-01-11.wav,1599.4391,1088.7559,96.98275862,0.026200185,181,fearful,negative
03-01-06-02-02-02-11.wav,1654.4994,1132.5026,92.21311475,0.028772678,170,fearful,negative
03-01-07-01-01-01-11.wav,1564.1938,1162.4896,100.44642857,0.0038938094,294,disgust,negative
03-01-07-01-01-02-11.wav,1428.3352,1129.1096,165.44117647,0.005123004,270,disgust,negative
03-01-07-01-02-01-11.wav,1181.1532,1065.2053,52.57009346,0.004367376,266,disgust,negative
03-01-07-01-02-02-11.wav,1247.1448,1106.8328,181.4516129,0.0055646007,264,disgust,negative
03-01-07-02-01-01-11.wav,1583.9673,1191.9174,80.35714286,0.0063992636,263,disgust,negative
03-01-07-02-01-02-11.wav,1669.0278,1191.9889,83.95522388,0.0060268883,260,disgust,negative
03-01-07-02-02-01-11.wav,1106.0814,940.1357,133.92857143,0.0064551723,233,disgust,negative
03-01-07-02-02-02-11.wav,1027.8647,907.9312,144.23076923,0.007646994,242,disgust,negative
03-01-08-01-01-01-11.wav,1273.7565,1096.0828,74.01315789,0.003241075,248,surprised,positive
03-01-08-01-01-02-11.wav,1367.925,1110.2269,193.96551724,0.0045756516,231,surprised,positive
03-01-08-01-02-01-11.wav,1331.6512,1132.827,65.40697674,0.008315129,209,surprised,positive
03-01-08-01-02-02-11.wav,1503.6342,1103.4369,80.35714286,0.0069175106,200,surprised,positive
03-01-08-02-01-01-11.wav,1384.2463,1135.383,208.33333333,0.0064678933,207,surprised,positive
03-01-08-02-01-02-11.wav,1510.0089,1134.7758,104.16666667,0.011265015,194,surprised,positive
03-01-08-02-02-01-11.wav,1449.2872,1134.1248,156.25,0.01103815,193,surprised,positive
03-01-08-02-02-02-11.wav,1582.4434,1177.3923,152.02702703,0.010699728,193,surprised,positive
03-01-01-01-01-01-12.wav,1726.6604,1141.4076,85.22727273,0.00250462,328,neutral,neutral
03-01-01-01-01-02-12.wav,1842.8451,1136.9546,140.625,0.0024078863,324,neutral,neutral
03-01-01-01-02-01-12.wav,1691.2012,1121.8531,93.75,0.0033768811,305,neutral,neutral
03-01-01-01-02-02-12.wav,1713.3918,1116.6967,61.14130435,0.0030152914,318,neutral,neutral
03-01-02-01-01-01-12.wav,1764.573,1133.1138,96.98275862,0.0028624404,352,calm,neutral
03-01-02-01-01-02-12.wav,1661.8961,1070.592,102.27272727,0.0023134209,348,calm,neutral
03-01-02-01-02-01-12.wav,1764.8345,1114.4507,225.0,0.003230967,328,calm,neutral
03-01-02-01-02-02-12.wav,1795.9055,1122.1823,225.0,0.0029795642,335,calm,neutral
03-01-02-02-01-01-12.wav,1853.4779,1137.2283,170.45454545,0.0024219132,356,calm,neutral
03-01-02-02-01-02-12.wav,1763.0454,1117.1797,165.44117647,0.0024966716,338,calm,neutral
03-01-02-02-02-01-12.wav,1579.1213,1082.4623,193.96551724,0.0030455135,330,calm,neutral
03-01-02-02-02-02-12.wav,1727.2131,1105.8309,208.33333333,0.0029364917,344,calm,neutral
03-01-03-01-01-01-12.wav,1800.4299,1107.1508,148.02631579,0.005976177,249,happy,positive
03-01-03-01-01-02-12.wav,1692.0963,1085.5067,102.27272727,0.0062073283,253,happy,positive
03-01-03-01-02-01-12.wav,1805.2898,1107.009,72.11538462,0.0056849457,244,happy,positive
03-01-03-01-02-02-12.wav,1780.0029,1099.5302,175.78125,0.007183981,232,happy,positive
03-01-03-02-01-01-12.wav,1904.9443,1119.5055,127.84090909,0.020913566,235,happy,positive
03-01-03-02-01-02-12.wav,1870.2257,1113.1578,130.81395349,0.020294791,224,happy,positive
03-01-03-02-02-01-12.wav,1775.6708,1102.5334,60.48387097,0.011793064,218,happy,positive
03-01-03-02-02-02-12.wav,1802.9452,1087.1892,165.44117647,0.02529859,198,happy,positive
03-01-04-01-01-01-12.wav,1771.4731,1107.2056,133.92857143,0.0048734453,262,sad,negative
03-01-04-01-01-02-12.wav,1608.9957,1079.7236,89.28571429,0.004741188,259,sad,negative
03-01-04-01-02-01-12.wav,1526.5662,1087.4202,187.5,0.0031918893,319,sad,negative
03-01-04-01-02-02-12.wav,1722.8009,1086.6506,181.4516129,0.004276225,269,sad,negative
03-01-04-02-01-01-12.wav,1725.0394,1131.3743,125.0,0.013076687,231,sad,negative
03-01-04-02-01-02-12.wav,1928.3984,1111.3427,130.81395349,0.017999204,218,sad,negative
03-01-04-02-02-01-12.wav,1681.138,1049.3457,175.78125,0.0142811285,207,sad,negative
03-01-04-02-02-02-12.wav,1746.0829,1089.3193,160.71428571,0.022958012,201,sad,negative
03-01-05-01-01-01-12.wav,1751.7129,1132.415,148.02631579,0.005621822,316,angry,negative
03-01-05-01-01-02-12.wav,1704.6324,1113.0873,122.2826087,0.0064437147,275,angry,negative
03-01-05-01-02-01-12.wav,1612.0485,1102.377,170.45454545,0.0043840418,291,angry,negative
03-01-05-01-02-02-12.wav,1716.3179,1124.8895,160.71428571,0.004856021,309,angry,negative
03-01-05-02-01-01-12.wav,1771.7509,1109.011,125.0,0.021840658,194,angry,negative
03-01-05-02-01-02-12.wav,1871.1205,1079.0603,119.68085106,0.047395904,175,angry,negative
03-01-05-02-02-01-12.wav,1704.4463,1101.2379,170.45454545,0.021390682,200,angry,negative
03-01-05-02-02-02-12.wav,1748.528,1109.4038,160.71428571,0.03711136,195,angry,negative
03-01-06-01-01-01-12.wav,1678.016,1115.828,106.13207547,0.009506869,215,fearful,negative
03-01-06-01-01-02-12.wav,1804.617,1127.9117,160.71428571,0.008469731,229,fearful,negative
03-01-06-01-02-01-12.wav,1779.3448,1128.7139,216.34615385,0.005930478,230,fearful,negative
03-01-06-01-02-02-12.wav,1797.4019,1129.6777,86.53846154,0.0071461075,208,fearful,negative
03-01-06-02-01-01-12.wav,1891.6812,1108.9675,152.02702703,0.031098071,192,fearful,negative
03-01-06-02-01-02-12.wav,1877.7538,1089.5638,100.44642857,0.040153466,182,fearful,negative
03-01-06-02-02-01-12.wav,1757.9182,1106.4501,181.4516129,0.031006932,189,fearful,negative
03-01-06-02-02-02-12.wav,1817.5432,1076.3123,78.125,0.034457542,187,fearful,negative
03-01-07-01-01-01-12.wav,1735.041,1134.1569,137.19512195,0.003818585,306,disgust,negative
03-01-07-01-01-02-12.wav,1624.6378,1099.1573,108.17307692,0.004469832,280,disgust,negative
03-01-07-01-02-01-12.wav,1685.3099,1095.1935,68.59756098,0.0037690387,290,disgust,negative
03-01-07-01-02-02-12.wav,1585.2987,1081.1146,181.4516129,0.0038125557,290,disgust,negative
03-01-07-02-01-01-12.wav,1821.7291,1137.8303,130.81395349,0.006662899,273,disgust,negative
03-01-07-02-01-02-12.wav,1823.0791,1123.602,108.17307692,0.011304533,263,disgust,negative
03-01-07-02-02-01-12.wav,1704.2386,1109.9951,140.625,0.011957974,243,disgust,negative
03-01-07-02-02-02-12.wav,1721.5697,1111.351,175.78125,0.012303156,214,disgust,negative
03-01-08-01-01-01-12.wav,1746.3673,1117.2518,148.02631579,0.004766639,255,surprised,positive
03-01-08-01-01-02-12.wav,1724.5718,1127.6184,144.23076923,0.005393552,265,surprised,positive
03-01-08-01-02-01-12.wav,1681.9905,1088.5985,77.05479452,0.0057762256,246,surprised,positive
03-01-08-01-02-02-12.wav,1671.0006,1066.5779,72.11538462,0.0065329033,239,surprised,positive
03-01-08-02-01-01-12.wav,1698.7404,1076.1823,148.02631579,0.008034738,248,surprised,positive
03-01-08-02-01-02-12.wav,1853.2344,1112.4874,90.72580645,0.010303772,225,surprised,positive
03-01-08-02-02-01-12.wav,1511.1615,1092.0869,160.71428571,0.0095788445,213,surprised,positive
03-01-08-02-02-02-12.wav,1700.6001,1104.0182,69.44444444,0.008432412,229,surprised,positive
03-01-01-01-01-01-13.wav,1629.3236,1162.6627,117.1875,0.0017711212,289,neutral,neutral
03-01-01-01-01-02-13.wav,1491.8022,1130.8021,193.96551724,0.001843511,291,neutral,neutral
03-01-01-01-02-01-13.wav,1536.0068,1128.9982,71.20253165,0.0019020388,280,neutral,neutral
03-01-01-01-02-02-13.wav,1635.7902,1132.0282,96.98275862,0.002328554,279,neutral,neutral
03-01-02-01-01-01-13.wav,1279.605,1056.4125,181.4516129,0.0015346013,310,calm,neutral
03-01-02-01-01-02-13.wav,1560.349,1128.3405,193.96551724,0.0016846342,294,calm,neutral
03-01-02-01-02-01-13.wav,1323.604,1094.4192,130.81395349,0.0015654693,293,calm,neutral
03-01-02-01-02-02-13.wav,1444.9414,1138.929,72.11538462,0.001518939,270,calm,neutral
03-01-02-02-01-01-13.wav,1483.0702,1111.928,193.96551724,0.0014928401,291,calm,neutral
03-01-02-02-01-02-13.wav,1550.3309,1120.6002,181.4516129,0.0019648364,292,calm,neutral
03-01-02-02-02-01-13.wav,1497.0338,1152.5691,69.44444444,0.0018729342,274,calm,neutral
03-01-02-02-02-02-13.wav,1552.4186,1155.6177,152.02702703,0.0019602797,275,calm,neutral
03-01-03-01-01-01-13.wav,1538.9216,1104.052,110.29411765,0.003330722,266,happy,positive
03-01-03-01-01-02-13.wav,1490.133,1090.0718,112.5,0.0032058987,256,happy,positive
03-01-03-01-02-01-13.wav,1527.6187,1127.3124,95.33898305,0.0031645214,260,happy,positive
03-01-03-01-02-02-13.wav,1595.2722,1159.3708,130.81395349,0.0042673443,243,happy,positive
03-01-03-02-01-01-13.wav,1679.6189,1092.6853,175.78125,0.0050849607,247,happy,positive
03-01-03-02-01-02-13.wav,1471.58,1074.8713,152.02702703,0.011359615,210,happy,positive
03-01-03-02-02-01-13.wav,1645.2886,1110.9735,79.22535211,0.0119191315,197,happy,positive
03-01-03-02-02-02-13.wav,1430.5637,1070.4581,83.95522388,0.011913365,203,happy,positive
03-01-04-01-01-01-13.wav,1420.666,1138.8514,133.92857143,0.0019545674,333,sad,negative
03-01-04-01-01-02-13.wav,1702.5577,1161.8191,89.28571429,0.0016960445,332,sad,negative
03-01-04-01-02-01-13.wav,1562.2595,1174.0287,75.0,0.0018197102,318,sad,negative
03-01-04-01-02-02-13.wav,1616.1604,1157.0851,78.125,0.001914978,308,sad,negative
03-01-04-02-01-01-13.wav,1492.7426,1099.1986,140.625,0.0031960327,270,sad,negative
03-01-04-02-01-02-13.wav,1602.6698,1162.4006,165.44117647,0.0022928286,300,sad,negative
03-01-04-02-02-01-13.wav,1361.423,1117.4141,216.34615385,0.002530877,309,sad,negative
03-01-04-02-02-02-13.wav,1620.8915,1248.3732,83.95522388,0.0019057938,301,sad,negative
03-01-05-01-01-01-13.wav,1630.3832,1127.8536,156.25,0.0050841426,252,angry,negative
03-01-05-01-01-02-13.wav,1551.8823,1134.3351,85.22727273,0.0068654856,237,angry,negative
03-01-05-01-02-01-13.wav,1496.4637,1118.8658,119.68085106,0.006807512,246,angry,negative
03-01-05-01-02-02-13.wav,1557.9347,1129.8654,81.52173913,0.008502838,221,angry,negative
03-01-05-02-01-01-13.wav,1636.4647,1051.3195,117.1875,0.0495184,191,angry,negative
03-01-05-02-01-02-13.wav,1601.1267,1113.321,133.92857143,0.026381701,232,angry,negative
03-01-05-02-02-01-13.wav,1613.9128,1093.3395,193.96551724,0.03986295,180,angry,negative
03-01-05-02-02-02-13.wav,1600.3567,1062.4495,148.02631579,0.08496086,185,angry,negative
03-01-06-01-01-01-13.wav,1610.5376,1131.8605,119.68085106,0.0028369734,265,fearful,negative
03-01-06-01-01-02-13.wav,1497.728,1112.29,112.5,0.0020029268,283,fearful,negative
03-01-06-01-02-01-13.wav,1414.1471,1096.7334,63.20224719,0.00408471,252,fearful,negative
03-01-06-01-02-02-13.wav,1327.3884,1033.4382,156.25,0.004342085,247,fearful,negative
03-01-06-02-01-01-13.wav,1651.6534,1140.2921,144.23076923,0.0031323044,281,fearful,negative
03-01-06-02-01-02-13.wav,1484.4077,1084.5605,106.13207547,0.01575098,197,fearful,negative
03-01-06-02-02-01-13.wav,1507.8364,1099.9487,216.34615385,0.0132698985,203,fearful,negative
03-01-06-02-02-02-13.wav,1540.0862,1139.1144,63.92045455,0.0036957366,245,fearful,negative
03-01-07-01-01-01-13.wav,1428.1007,1109.7115,122.2826087,0.0016223041,293,disgust,negative
03-01-07-01-01-02-13.wav,1585.9889,1138.9537,234.375,0.0016278262,297,disgust,negative
03-01-07-01-02-01-13.wav,1418.3077,1094.0193,60.48387097,0.0019076231,303,disgust,negative
03-01-07-01-02-02-13.wav,1612.5923,1150.4137,63.92045455,0.0020986418,300,disgust,negative
03-01-07-02-01-01-13.wav,1497.6272,1126.2336,165.44117647,0.0033698299,285,disgust,negative
03-01-07-02-01-02-13.wav,1413.9109,1095.3865,117.1875,0.0043615666,282,disgust,negative
03-01-07-02-02-01-13.wav,1494.98,1131.2871,137.19512195,0.0020595067,313,disgust,negative
03-01-07-02-02-02-13.wav,1317.7435,1061.0604,181.4516129,0.002897843,299,disgust,negative
03-01-08-01-01-01-13.wav,1521.5327,1101.5868,102.27272727,0.006442645,230,surprised,positive
03-01-08-01-01-02-13.wav,1495.9441,1107.3162,122.2826087,0.0029185216,262,surprised,positive
03-01-08-01-02-01-13.wav,1551.5632,1141.1327,96.98275862,0.002984892,262,surprised,positive
03-01-08-01-02-02-13.wav,1423.8314,1111.9454,100.44642857,0.0032013524,246,surprised,positive
03-01-08-02-01-01-13.wav,1591.5189,1117.9921,152.02702703,0.005157217,242,surprised,positive
03-01-08-02-01-02-13.wav,1532.6548,1118.7866,140.625,0.0034930324,277,surprised,positive
03-01-08-02-02-01-13.wav,1505.9744,1126.9797,76.01351351,0.0072099273,216,surprised,positive
03-01-08-02-02-02-13.wav,1553.2527,1128.1931,79.22535211,0.0075176945,216,surprised,positive
03-01-01-01-01-01-14.wav,1875.853,1158.1746,130.81395349,0.0010788525,326,neutral,neutral
03-01-01-01-01-02-14.wav,1859.1885,1138.9194,133.92857143,0.000995105,313,neutral,neutral
03-01-01-01-02-01-14.wav,1855.2949,1134.5813,52.57009346,0.001514765,326,neutral,neutral
03-01-01-01-02-02-14.wav,1863.4507,1139.4902,187.5,0.0015811021,335,neutral,neutral
03-01-02-01-01-01-14.wav,1877.9043,1152.0193,125.0,0.0015110791,343,calm,neutral
03-01-02-01-01-02-14.wav,1947.2588,1148.3815,156.25,0.0009108401,335,calm,neutral
03-01-02-01-02-01-14.wav,1928.78,1153.1345,52.57009346,0.0017293006,320,calm,neutral
03-01-02-01-02-02-14.wav,1931.873,1139.0851,216.34615385,0.0018543224,322,calm,neutral
03-01-02-02-01-01-14.wav,1864.8573,1159.4193,81.52173913,0.00053162855,363,calm,neutral
03-01-02-02-01-02-14.wav,1920.5527,1145.2568,87.890625,0.00075627316,366,calm,neutral
03-01-02-02-02-01-14.wav,1825.97,1146.9712,208.33333333,0.0009168088,351,calm,neutral
03-01-02-02-02-02-14.wav,1847.4642,1142.3696,193.96551724,0.0014714745,354,calm,neutral
03-01-03-01-01-01-14.wav,1964.7155,1146.8431,122.2826087,0.009621047,235,happy,positive
03-01-03-01-01-02-14.wav,1931.1265,1117.4545,125.0,0.009510376,229,happy,positive
03-01-03-01-02-01-14.wav,1992.1571,1128.8032,63.20224719,0.0058910786,247,happy,positive
03-01-03-01-02-02-14.wav,1907.7329,1126.5492,76.01351351,0.006786399,221,happy,positive
03-01-03-02-01-01-14.wav,2015.0671,1106.2316,114.79591837,0.022086313,219,happy,positive
03-01-03-02-01-02-14.wav,2010.5443,1108.7181,117.1875,0.018380404,216,happy,positive
03-01-03-02-02-01-14.wav,1984.4146,1107.981,187.5,0.026494894,218,happy,positive
03-01-03-02-02-02-14.wav,2049.2612,1109.2927,181.4516129,0.023747165,204,happy,positive
03-01-04-01-01-01-14.wav,1904.8983,1149.8108,144.23076923,0.0015491152,351,sad,negative
03-01-04-01-01-02-14.wav,1858.6348,1146.8191,165.44117647,0.0021566977,333,sad,negative
03-01-04-01-02-01-14.wav,1927.3793,1145.5271,119.68085106,0.0017256859,333,sad,negative
03-01-04-01-02-02-14.wav,1828.1973,1138.1569,119.68085106,0.0023360841,313,sad,negative
03-01-04-02-01-01-14.wav,1961.1799,1120.7308,104.16666667,0.003114743,334,sad,negative
03-01-04-02-01-02-14.wav,1909.3503,1128.2383,122.2826087,0.0019755454,339,sad,negative
03-01-04-02-02-01-14.wav,1897.2487,1125.033,193.96551724,0.0041845185,294,sad,negative
03-01-04-02-02-02-14.wav,1931.5087,1145.9601,193.96551724,0.006177762,263,sad,negative
03-01-05-01-01-01-14.wav,1921.2119,1138.173,117.1875,0.0050037066,294,angry,negative
03-01-05-01-01-02-14.wav,1843.0818,1141.3918,225.0,0.0064220065,259,angry,negative
03-01-05-01-02-01-14.wav,1931.3776,1140.0635,234.375,0.008130685,243,angry,negative
03-01-05-01-02-02-14.wav,1941.1266,1130.0715,193.96551724,0.008574866,237,angry,negative
03-01-05-02-01-01-14.wav,1905.3762,1094.1307,114.79591837,0.045054,227,angry,negative
03-01-05-02-01-02-14.wav,1952.7755,1114.7253,187.5,0.031877026,236,angry,negative
03-01-05-02-02-01-14.wav,1955.3405,1103.0792,175.78125,0.045035556,220,angry,negative
03-01-05-02-02-02-14.wav,1929.6277,1128.764,187.5,0.031906337,245,angry,negative
03-01-06-01-01-01-14.wav,1951.2285,1159.828,130.81395349,0.0014026426,316,fearful,negative
03-01-06-01-01-02-14.wav,1946.8583,1129.4747,133.92857143,0.0017506144,335,fearful,negative
03-01-06-01-02-01-14.wav,1962.8611,1138.9626,62.5,0.0022081994,305,fearful,negative
03-01-06-01-02-02-14.wav,2003.5027,1132.4542,77.05479452,0.0030537078,291,fearful,negative
03-01-06-02-01-01-14.wav,2052.3535,1104.289,156.25,0.030998556,200,fearful,negative
03-01-06-02-01-02-14.wav,2039.705,1122.7777,80.35714286,0.029340554,201,fearful,negative
03-01-06-02-02-01-14.wav,2060.6936,1121.5988,82.72058824,0.015320548,213,fearful,negative
03-01-06-02-02-02-14.wav,2027.2186,1111.2804,82.72058824,0.01853997,200,fearful,negative
03-01-07-01-01-01-14.wav,1994.7334,1120.8594,122.2826087,0.004319151,291,disgust,negative
03-01-07-01-01-02-14.wav,1882.1953,1142.3058,130.81395349,0.003217199,305,disgust,negative
03-01-07-01-02-01-14.wav,1866.2748,1145.4934,130.81395349,0.0033808998,312,disgust,negative
03-01-07-01-02-02-14.wav,1893.261,1145.3667,130.81395349,0.006965046,256,disgust,negative
03-01-07-02-01-01-14.wav,1956.3927,1142.3198,96.98275862,0.0084486315,248,disgust,negative
03-01-07-02-01-02-14.wav,1940.9653,1128.796,114.79591837,0.00387655,302,disgust,negative
03-01-07-02-02-01-14.wav,1920.0905,1144.6292,193.96551724,0.0038203285,302,disgust,negative
03-01-07-02-02-02-14.wav,1841.8695,1131.7136,208.33333333,0.008089142,228,disgust,negative
03-01-08-01-01-01-14.wav,1905.6946,1142.3042,127.84090909,0.0018428954,329,surprised,positive
03-01-08-01-01-02-14.wav,1920.8259,1136.0493,130.81395349,0.0021083185,320,surprised,positive
03-01-08-01-02-01-14.wav,1954.5845,1137.8711,66.96428571,0.0024788405,278,surprised,positive
03-01-08-01-02-02-14.wav,1923.4536,1127.9725,160.71428571,0.0029461698,284,surprised,positive
03-01-08-02-01-01-14.wav,1922.3204,1126.9868,144.23076923,0.0032489111,324,surprised,positive
03-01-08-02-01-02-14.wav,1906.9554,1122.4045,125.0,0.0070213936,244,surprised,positive
03-01-08-02-02-01-14.wav,1933.0266,1132.254,48.49137931,0.005033897,261,surprised,positive
03-01-08-02-02-02-14.wav,1922.1532,1131.4963,225.0,0.004203579,299,surprised,positive
03-01-01-01-01-01-15.wav,1510.2719,1087.4501,106.13207547,0.0040446166,258,neutral,neutral
03-01-01-01-01-02-15.wav,1307.8506,1003.3915,96.98275862,0.0032937254,288,neutral,neutral
03-01-01-01-02-01-15.wav,1154.4133,947.342,76.01351351,0.004083052,263,neutral,neutral
03-01-01-01-02-02-15.wav,1257.7775,1009.57086,73.05194805,0.0040986026,263,neutral,neutral
03-01-02-01-01-01-15.wav,1356.289,1028.0531,65.40697674,0.0023771364,316,calm,neutral
03-01-02-01-01-02-15.wav,1538.1976,1116.0734,106.13207547,0.0027398032,307,calm,neutral
03-01-02-01-02-01-15.wav,1712.9365,1125.4309,216.34615385,0.0034287078,329,calm,neutral
03-01-02-01-02-02-15.wav,1312.5574,1002.75586,193.96551724,0.0030875818,303,calm,neutral
03-01-02-02-01-01-15.wav,1376.9955,1053.4222,98.68421053,0.002965959,311,calm,neutral
03-01-02-02-01-02-15.wav,1292.4634,1031.0608,82.72058824,0.002919123,330,calm,neutral
03-01-02-02-02-01-15.wav,1211.1182,1010.4005,117.1875,0.003882195,325,calm,neutral
03-01-02-02-02-02-15.wav,1426.6392,1047.8695,92.21311475,0.0032064512,324,calm,neutral
03-01-03-01-01-01-15.wav,1425.6813,998.9761,193.96551724,0.0048284614,253,happy,positive
03-01-03-01-01-02-15.wav,1359.8043,986.2806,82.72058824,0.005815996,241,happy,positive
03-01-03-01-02-01-15.wav,1524.215,1014.7406,80.35714286,0.0047924803,251,happy,positive
03-01-03-01-02-02-15.wav,1382.5105,949.4791,81.52173913,0.005937129,237,happy,positive
03-01-03-02-01-01-15.wav,1706.7903,1150.0991,78.125,0.013030916,221,happy,positive
03-01-03-02-01-02-15.wav,1466.6628,1019.7932,74.01315789,0.0096192,219,happy,positive
03-01-03-02-02-01-15.wav,1537.4807,1065.8802,193.96551724,0.012152591,223,happy,positive
